year,ticker,chart_type,interval,status,ready_for_backtest,rows,start,end,file,issues
2014,JHSF3,heikin_ashi,1sem,ok,sim,52,2014-01-06,2014-12-29,data\yearly\2014\heikin_ashi\1wk\jhsf3_1wk.csv,
2014,PETR4,heikin_ashi,1sem,ok,sim,52,2014-01-06,2014-12-29,data\yearly\2014\heikin_ashi\1wk\petr4_1wk.csv,
2014,TUPY3,heikin_ashi,1sem,ok,sim,52,2014-01-06,2014-12-29,data\yearly\2014\heikin_ashi\1wk\tupy3_1wk.csv,
2014,VALE3,heikin_ashi,1sem,ok,sim,52,2014-01-06,2014-12-29,data\yearly\2014\heikin_ashi\1wk\vale3_1wk.csv,
2015,BBDC3,candles,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\candles\1d\bbdc3_1d.csv,
2015,BBSE3,candles,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\candles\1d\bbse3_1d.csv,
2015,CSMG3,candles,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\candles\1d\csmg3_1d.csv,
2015,FLRY3,candles,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\candles\1d\flry3_1d.csv,
2015,GGBR3,candles,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\candles\1d\ggbr3_1d.csv,
2015,JHSF3,candles,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\candles\1d\jhsf3_1d.csv,
2015,PETR4,candles,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\candles\1d\petr4_1d.csv,
2015,TUPY3,candles,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\candles\1d\tupy3_1d.csv,
2015,VALE3,candles,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\candles\1d\vale3_1d.csv,
2015,BBDC3,candles,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\candles\1wk\bbdc3_1wk.csv,
2015,BBSE3,candles,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\candles\1wk\bbse3_1wk.csv,
2015,CSMG3,candles,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\candles\1wk\csmg3_1wk.csv,
2015,FLRY3,candles,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\candles\1wk\flry3_1wk.csv,
2015,GGBR3,candles,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\candles\1wk\ggbr3_1wk.csv,
2015,JHSF3,candles,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\candles\1wk\jhsf3_1wk.csv,
2015,PETR4,candles,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\candles\1wk\petr4_1wk.csv,
2015,TUPY3,candles,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\candles\1wk\tupy3_1wk.csv,
2015,VALE3,candles,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\candles\1wk\vale3_1wk.csv,
2015,BBDC3,heikin_ashi,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\heikin_ashi\1d\bbdc3_1d.csv,
2015,BBSE3,heikin_ashi,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\heikin_ashi\1d\bbse3_1d.csv,
2015,CSMG3,heikin_ashi,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\heikin_ashi\1d\csmg3_1d.csv,
2015,FLRY3,heikin_ashi,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\heikin_ashi\1d\flry3_1d.csv,
2015,GGBR3,heikin_ashi,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\heikin_ashi\1d\ggbr3_1d.csv,
2015,JHSF3,heikin_ashi,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\heikin_ashi\1d\jhsf3_1d.csv,
2015,PETR4,heikin_ashi,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\heikin_ashi\1d\petr4_1d.csv,
2015,TUPY3,heikin_ashi,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\heikin_ashi\1d\tupy3_1d.csv,
2015,VALE3,heikin_ashi,1d,ok,sim,246,2015-01-02,2015-12-30,data\yearly\2015\heikin_ashi\1d\vale3_1d.csv,
2015,BBDC3,heikin_ashi,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\heikin_ashi\1wk\bbdc3_1wk.csv,
2015,BBSE3,heikin_ashi,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\heikin_ashi\1wk\bbse3_1wk.csv,
2015,CSMG3,heikin_ashi,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\heikin_ashi\1wk\csmg3_1wk.csv,
2015,FLRY3,heikin_ashi,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\heikin_ashi\1wk\flry3_1wk.csv,
2015,GGBR3,heikin_ashi,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\heikin_ashi\1wk\ggbr3_1wk.csv,
2015,JHSF3,heikin_ashi,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\heikin_ashi\1wk\jhsf3_1wk.csv,
2015,PETR4,heikin_ashi,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\heikin_ashi\1wk\petr4_1wk.csv,
2015,TUPY3,heikin_ashi,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\heikin_ashi\1wk\tupy3_1wk.csv,
2015,VALE3,heikin_ashi,1sem,ok,sim,52,2015-01-05,2015-12-28,data\yearly\2015\heikin_ashi\1wk\vale3_1wk.csv,
2016,BBDC3,candles,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\candles\1d\bbdc3_1d.csv,
2016,BBSE3,candles,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\candles\1d\bbse3_1d.csv,
2016,CSMG3,candles,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\candles\1d\csmg3_1d.csv,
2016,FLRY3,candles,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\candles\1d\flry3_1d.csv,
2016,GGBR3,candles,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\candles\1d\ggbr3_1d.csv,
2016,JHSF3,candles,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\candles\1d\jhsf3_1d.csv,
2016,PETR4,candles,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\candles\1d\petr4_1d.csv,
2016,TUPY3,candles,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\candles\1d\tupy3_1d.csv,
2016,VALE3,candles,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\candles\1d\vale3_1d.csv,
2016,BBDC3,candles,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\candles\1wk\bbdc3_1wk.csv,
2016,BBSE3,candles,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\candles\1wk\bbse3_1wk.csv,
2016,CSMG3,candles,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\candles\1wk\csmg3_1wk.csv,
2016,FLRY3,candles,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\candles\1wk\flry3_1wk.csv,
2016,GGBR3,candles,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\candles\1wk\ggbr3_1wk.csv,
2016,JHSF3,candles,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\candles\1wk\jhsf3_1wk.csv,
2016,PETR4,candles,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\candles\1wk\petr4_1wk.csv,
2016,TUPY3,candles,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\candles\1wk\tupy3_1wk.csv,
2016,VALE3,candles,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\candles\1wk\vale3_1wk.csv,
2016,BBDC3,heikin_ashi,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\heikin_ashi\1d\bbdc3_1d.csv,
2016,BBSE3,heikin_ashi,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\heikin_ashi\1d\bbse3_1d.csv,
2016,CSMG3,heikin_ashi,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\heikin_ashi\1d\csmg3_1d.csv,
2016,FLRY3,heikin_ashi,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\heikin_ashi\1d\flry3_1d.csv,
2016,GGBR3,heikin_ashi,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\heikin_ashi\1d\ggbr3_1d.csv,
2016,JHSF3,heikin_ashi,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\heikin_ashi\1d\jhsf3_1d.csv,
2016,PETR4,heikin_ashi,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\heikin_ashi\1d\petr4_1d.csv,
2016,TUPY3,heikin_ashi,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\heikin_ashi\1d\tupy3_1d.csv,
2016,VALE3,heikin_ashi,1d,ok,sim,249,2016-01-04,2016-12-29,data\yearly\2016\heikin_ashi\1d\vale3_1d.csv,
2016,BBDC3,heikin_ashi,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\heikin_ashi\1wk\bbdc3_1wk.csv,
2016,BBSE3,heikin_ashi,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\heikin_ashi\1wk\bbse3_1wk.csv,
2016,CSMG3,heikin_ashi,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\heikin_ashi\1wk\csmg3_1wk.csv,
2016,FLRY3,heikin_ashi,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\heikin_ashi\1wk\flry3_1wk.csv,
2016,GGBR3,heikin_ashi,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\heikin_ashi\1wk\ggbr3_1wk.csv,
2016,JHSF3,heikin_ashi,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\heikin_ashi\1wk\jhsf3_1wk.csv,
2016,PETR4,heikin_ashi,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\heikin_ashi\1wk\petr4_1wk.csv,
2016,TUPY3,heikin_ashi,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\heikin_ashi\1wk\tupy3_1wk.csv,
2016,VALE3,heikin_ashi,1sem,ok,sim,52,2016-01-04,2016-12-26,data\yearly\2016\heikin_ashi\1wk\vale3_1wk.csv,
2017,BBDC3,candles,1d,ok,sim,244,2017-01-02,2017-12-28,data\yearly\2017\candles\1d\bbdc3_1d.csv,
2017,BBSE3,candles,1d,ok,sim,245,2017-01-02,2017-12-28,data\yearly\2017\candles\1d\bbse3_1d.csv,
2017,CSMG3,candles,1d,ok,sim,245,2017-01-02,2017-12-28,data\yearly\2017\candles\1d\csmg3_1d.csv,
2017,FLRY3,candles,1d,ok,sim,245,2017-01-02,2017-12-28,data\yearly\2017\candles\1d\flry3_1d.csv,
2017,GGBR3,candles,1d,ok,sim,245,2017-01-02,2017-12-28,data\yearly\2017\candles\1d\ggbr3_1d.csv,
2017,IRBR3,candles,1d,ok,sim,103,2017-07-31,2017-12-28,data\yearly\2017\candles\1d\irbr3_1d.csv,
2017,JHSF3,candles,1d,ok,sim,245,2017-01-02,2017-12-28,data\yearly\2017\candles\1d\jhsf3_1d.csv,
2017,PETR4,candles,1d,ok,sim,245,2017-01-02,2017-12-28,data\yearly\2017\candles\1d\petr4_1d.csv,
2017,TUPY3,candles,1d,ok,sim,245,2017-01-02,2017-12-28,data\yearly\2017\candles\1d\tupy3_1d.csv,
2017,VALE3,candles,1d,ok,sim,245,2017-01-02,2017-12-28,data\yearly\2017\candles\1d\vale3_1d.csv,
2017,BBDC3,candles,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\candles\1wk\bbdc3_1wk.csv,
2017,BBSE3,candles,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\candles\1wk\bbse3_1wk.csv,
2017,CSMG3,candles,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\candles\1wk\csmg3_1wk.csv,
2017,FLRY3,candles,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\candles\1wk\flry3_1wk.csv,
2017,GGBR3,candles,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\candles\1wk\ggbr3_1wk.csv,
2017,IRBR3,candles,1sem,ok,sim,22,2017-07-31,2017-12-25,data\yearly\2017\candles\1wk\irbr3_1wk.csv,
2017,JHSF3,candles,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\candles\1wk\jhsf3_1wk.csv,
2017,PETR4,candles,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\candles\1wk\petr4_1wk.csv,
2017,TUPY3,candles,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\candles\1wk\tupy3_1wk.csv,
2017,VALE3,candles,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\candles\1wk\vale3_1wk.csv,
2017,BBDC3,heikin_ashi,1d,ok,sim,244,2017-01-02,2017-12-28,data\yearly\2017\heikin_ashi\1d\bbdc3_1d.csv,
2017,BBSE3,heikin_ashi,1d,ok,sim,245,2017-01-02,2017-12-28,data\yearly\2017\heikin_ashi\1d\bbse3_1d.csv,
2017,CSMG3,heikin_ashi,1d,ok,sim,245,2017-01-02,2017-12-28,data\yearly\2017\heikin_ashi\1d\csmg3_1d.csv,
2017,FLRY3,heikin_ashi,1d,ok,sim,245,2017-01-02,2017-12-28,data\yearly\2017\heikin_ashi\1d\flry3_1d.csv,
2017,GGBR3,heikin_ashi,1d,ok,sim,245,2017-01-02,2017-12-28,data\yearly\2017\heikin_ashi\1d\ggbr3_1d.csv,
2017,IRBR3,heikin_ashi,1d,ok,sim,103,2017-07-31,2017-12-28,data\yearly\2017\heikin_ashi\1d\irbr3_1d.csv,
2017,JHSF3,heikin_ashi,1d,ok,sim,245,2017-01-02,2017-12-28,data\yearly\2017\heikin_ashi\1d\jhsf3_1d.csv,
2017,PETR4,heikin_ashi,1d,ok,sim,245,2017-01-02,2017-12-28,data\yearly\2017\heikin_ashi\1d\petr4_1d.csv,
2017,TUPY3,heikin_ashi,1d,ok,sim,245,2017-01-02,2017-12-28,data\yearly\2017\heikin_ashi\1d\tupy3_1d.csv,
2017,VALE3,heikin_ashi,1d,ok,sim,245,2017-01-02,2017-12-28,data\yearly\2017\heikin_ashi\1d\vale3_1d.csv,
2017,BBDC3,heikin_ashi,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\heikin_ashi\1wk\bbdc3_1wk.csv,
2017,BBSE3,heikin_ashi,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\heikin_ashi\1wk\bbse3_1wk.csv,
2017,CSMG3,heikin_ashi,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\heikin_ashi\1wk\csmg3_1wk.csv,
2017,FLRY3,heikin_ashi,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\heikin_ashi\1wk\flry3_1wk.csv,
2017,GGBR3,heikin_ashi,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\heikin_ashi\1wk\ggbr3_1wk.csv,
2017,IRBR3,heikin_ashi,1sem,ok,sim,22,2017-07-31,2017-12-25,data\yearly\2017\heikin_ashi\1wk\irbr3_1wk.csv,
2017,JHSF3,heikin_ashi,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\heikin_ashi\1wk\jhsf3_1wk.csv,
2017,PETR4,heikin_ashi,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\heikin_ashi\1wk\petr4_1wk.csv,
2017,TUPY3,heikin_ashi,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\heikin_ashi\1wk\tupy3_1wk.csv,
2017,VALE3,heikin_ashi,1sem,ok,sim,52,2017-01-02,2017-12-25,data\yearly\2017\heikin_ashi\1wk\vale3_1wk.csv,
2018,BBDC3,candles,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\candles\1d\bbdc3_1d.csv,
2018,BBSE3,candles,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\candles\1d\bbse3_1d.csv,
2018,CSMG3,candles,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\candles\1d\csmg3_1d.csv,
2018,FLRY3,candles,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\candles\1d\flry3_1d.csv,
2018,GGBR3,candles,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\candles\1d\ggbr3_1d.csv,
2018,IRBR3,candles,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\candles\1d\irbr3_1d.csv,
2018,JHSF3,candles,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\candles\1d\jhsf3_1d.csv,
2018,LOGG3,candles,1d,ok,sim,4,2018-12-21,2018-12-28,data\yearly\2018\candles\1d\logg3_1d.csv,
2018,PETR4,candles,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\candles\1d\petr4_1d.csv,
2018,TUPY3,candles,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\candles\1d\tupy3_1d.csv,
2018,VALE3,candles,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\candles\1d\vale3_1d.csv,
2018,BBDC3,candles,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\candles\1wk\bbdc3_1wk.csv,
2018,BBSE3,candles,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\candles\1wk\bbse3_1wk.csv,
2018,CSMG3,candles,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\candles\1wk\csmg3_1wk.csv,
2018,FLRY3,candles,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\candles\1wk\flry3_1wk.csv,
2018,GGBR3,candles,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\candles\1wk\ggbr3_1wk.csv,
2018,IRBR3,candles,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\candles\1wk\irbr3_1wk.csv,
2018,JHSF3,candles,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\candles\1wk\jhsf3_1wk.csv,
2018,LOGG3,candles,1sem,ok,sim,3,2018-12-17,2018-12-31,data\yearly\2018\candles\1wk\logg3_1wk.csv,
2018,PETR4,candles,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\candles\1wk\petr4_1wk.csv,
2018,TUPY3,candles,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\candles\1wk\tupy3_1wk.csv,
2018,VALE3,candles,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\candles\1wk\vale3_1wk.csv,
2018,BBDC3,heikin_ashi,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\heikin_ashi\1d\bbdc3_1d.csv,
2018,BBSE3,heikin_ashi,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\heikin_ashi\1d\bbse3_1d.csv,
2018,CSMG3,heikin_ashi,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\heikin_ashi\1d\csmg3_1d.csv,
2018,FLRY3,heikin_ashi,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\heikin_ashi\1d\flry3_1d.csv,
2018,GGBR3,heikin_ashi,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\heikin_ashi\1d\ggbr3_1d.csv,
2018,IRBR3,heikin_ashi,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\heikin_ashi\1d\irbr3_1d.csv,
2018,JHSF3,heikin_ashi,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\heikin_ashi\1d\jhsf3_1d.csv,
2018,LOGG3,heikin_ashi,1d,ok,sim,4,2018-12-21,2018-12-28,data\yearly\2018\heikin_ashi\1d\logg3_1d.csv,
2018,PETR4,heikin_ashi,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\heikin_ashi\1d\petr4_1d.csv,
2018,TUPY3,heikin_ashi,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\heikin_ashi\1d\tupy3_1d.csv,
2018,VALE3,heikin_ashi,1d,ok,sim,245,2018-01-02,2018-12-28,data\yearly\2018\heikin_ashi\1d\vale3_1d.csv,
2018,BBDC3,heikin_ashi,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\heikin_ashi\1wk\bbdc3_1wk.csv,
2018,BBSE3,heikin_ashi,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\heikin_ashi\1wk\bbse3_1wk.csv,
2018,CSMG3,heikin_ashi,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\heikin_ashi\1wk\csmg3_1wk.csv,
2018,FLRY3,heikin_ashi,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\heikin_ashi\1wk\flry3_1wk.csv,
2018,GGBR3,heikin_ashi,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\heikin_ashi\1wk\ggbr3_1wk.csv,
2018,IRBR3,heikin_ashi,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\heikin_ashi\1wk\irbr3_1wk.csv,
2018,JHSF3,heikin_ashi,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\heikin_ashi\1wk\jhsf3_1wk.csv,
2018,LOGG3,heikin_ashi,1sem,ok,sim,3,2018-12-17,2018-12-31,data\yearly\2018\heikin_ashi\1wk\logg3_1wk.csv,
2018,PETR4,heikin_ashi,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\heikin_ashi\1wk\petr4_1wk.csv,
2018,TUPY3,heikin_ashi,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\heikin_ashi\1wk\tupy3_1wk.csv,
2018,VALE3,heikin_ashi,1sem,ok,sim,53,2018-01-01,2018-12-31,data\yearly\2018\heikin_ashi\1wk\vale3_1wk.csv,
2019,BBDC3,candles,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\candles\1d\bbdc3_1d.csv,
2019,BBSE3,candles,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\candles\1d\bbse3_1d.csv,
2019,CSMG3,candles,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\candles\1d\csmg3_1d.csv,
2019,FLRY3,candles,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\candles\1d\flry3_1d.csv,
2019,GGBR3,candles,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\candles\1d\ggbr3_1d.csv,
2019,IRBR3,candles,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\candles\1d\irbr3_1d.csv,
2019,JHSF3,candles,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\candles\1d\jhsf3_1d.csv,
2019,LOGG3,candles,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\candles\1d\logg3_1d.csv,
2019,PETR4,candles,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\candles\1d\petr4_1d.csv,
2019,TUPY3,candles,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\candles\1d\tupy3_1d.csv,
2019,VALE3,candles,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\candles\1d\vale3_1d.csv,
2019,BBDC3,candles,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\candles\1wk\bbdc3_1wk.csv,
2019,BBSE3,candles,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\candles\1wk\bbse3_1wk.csv,
2019,CSMG3,candles,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\candles\1wk\csmg3_1wk.csv,
2019,FLRY3,candles,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\candles\1wk\flry3_1wk.csv,
2019,GGBR3,candles,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\candles\1wk\ggbr3_1wk.csv,
2019,IRBR3,candles,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\candles\1wk\irbr3_1wk.csv,
2019,JHSF3,candles,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\candles\1wk\jhsf3_1wk.csv,
2019,LOGG3,candles,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\candles\1wk\logg3_1wk.csv,
2019,PETR4,candles,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\candles\1wk\petr4_1wk.csv,
2019,TUPY3,candles,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\candles\1wk\tupy3_1wk.csv,
2019,VALE3,candles,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\candles\1wk\vale3_1wk.csv,
2019,BBDC3,heikin_ashi,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\heikin_ashi\1d\bbdc3_1d.csv,
2019,BBSE3,heikin_ashi,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\heikin_ashi\1d\bbse3_1d.csv,
2019,CSMG3,heikin_ashi,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\heikin_ashi\1d\csmg3_1d.csv,
2019,FLRY3,heikin_ashi,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\heikin_ashi\1d\flry3_1d.csv,
2019,GGBR3,heikin_ashi,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\heikin_ashi\1d\ggbr3_1d.csv,
2019,IRBR3,heikin_ashi,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\heikin_ashi\1d\irbr3_1d.csv,
2019,JHSF3,heikin_ashi,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\heikin_ashi\1d\jhsf3_1d.csv,
2019,LOGG3,heikin_ashi,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\heikin_ashi\1d\logg3_1d.csv,
2019,PETR4,heikin_ashi,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\heikin_ashi\1d\petr4_1d.csv,
2019,TUPY3,heikin_ashi,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\heikin_ashi\1d\tupy3_1d.csv,
2019,VALE3,heikin_ashi,1d,ok,sim,248,2019-01-02,2019-12-30,data\yearly\2019\heikin_ashi\1d\vale3_1d.csv,
2019,BBDC3,heikin_ashi,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\heikin_ashi\1wk\bbdc3_1wk.csv,
2019,BBSE3,heikin_ashi,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\heikin_ashi\1wk\bbse3_1wk.csv,
2019,CSMG3,heikin_ashi,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\heikin_ashi\1wk\csmg3_1wk.csv,
2019,FLRY3,heikin_ashi,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\heikin_ashi\1wk\flry3_1wk.csv,
2019,GGBR3,heikin_ashi,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\heikin_ashi\1wk\ggbr3_1wk.csv,
